日期,影片,上映信息,总票房,当日综合票房,票房占比,排片场次,排片占比,场均人次,上座率
2024-12-01,北极荒原,展映,174.3万,0.68万,<0.1%,1,<0.1%,158.0,49.4%
2024-12-01,陌上花开,上映38天,11.3万,0.62万,<0.1%,5,<0.1%,37.6,--
2024-12-01,音乐课,上映48天,33.6万,0.48万,<0.1%,2,<0.1%,81.0,66.2%
2024-12-01,非洲：塞伦盖蒂国家公园,,21.1万,0.46万,<0.1%,1,<0.1%,156.0,--
2024-12-01,熊猫盼盼,展映,57.9万,0.46万,<0.1%,1,<0.1%,156.0,--
2024-12-01,荧屏奇遇,,20.1万,0.46万,<0.1%,1,<0.1%,156.0,--
2024-12-01,出走的决心,上映78天,1.24亿,0.43万,<0.1%,51,<0.1%,2.3,3.2%
2024-12-01,盛极一时的爱情,点映,1.6万,0.41万,<0.1%,2,<0.1%,49.5,22.1%
2024-12-01,我的船长老师,上映10天,5.5万,0.40万,<0.1%,15,<0.1%,8.6,7.1%
2024-12-01,深城树下,,6.7万,0.38万,<0.1%,1779,0.4%,<0.1,0.0%
2024-12-01,凤鸣飞天,上映33天,18.6万,0.37万,<0.1%,7,<0.1%,17.9,11.3%
2024-12-01,古宅谜案,上映17天,97.6万,0.37万,<0.1%,162,<0.1%,0.6,0.6%
2024-12-01,幸福的模样,,38.5万,0.31万,<0.1%,2,<0.1%,46.5,--
2024-12-01,夏日心灵,上映67天,21.6万,0.31万,<0.1%,3,<0.1%,30.0,23.7%
2024-12-01,爱情神话,,2.60亿,0.30万,<0.1%,7,<0.1%,12.0,10.3%
2024-12-01,你是我的英雄,,1130.8万,0.25万,<0.1%,4,<0.1%,21.5,14.9%
2024-12-01,邓小平小道,,2745.6万,0.25万,<0.1%,1,<0.1%,50.0,--
2024-12-01,天地辽阔,点映,1.4万,0.23万,<0.1%,4,<0.1%,15.5,20.4%
2024-12-01,戴假发的人,上映16天,419.7万,0.23万,<0.1%,150,<0.1%,0.4,0.5%
2024-12-01,爱你很久很久,上映31天,2001.2万,0.22万,<0.1%,70,<0.1%,0.9,1.0%
2024-12-01,生死搏斗,重映2天,5297,0.20万,<0.1%,9,<0.1%,6.9,11.5%
2024-12-01,749局,上映62天,3.75亿,0.19万,<0.1%,52,<0.1%,1.3,2.7%
2024-12-01,超级的我,,1225.5万,0.17万,<0.1%,8,<0.1%,5.8,--
2024-12-01,奔跑吧，麋鹿,上映88天,32.9万,0.15万,<0.1%,1,<0.1%,52.0,--
2024-12-01,小丑2：双重妄想,上映47天,5408.0万,0.13万,<0.1%,25,<0.1%,1.3,1.5%
2024-12-01,单单,上映21天,6.5万,0.11万,<0.1%,3,<0.1%,11.7,38.4%
2024-12-01,浴火之路,上映62天,4.61亿,0.11万,<0.1%,45,<0.1%,0.8,0.8%
2024-12-01,踢出个未来,上映65天,136.4万,0.11万,<0.1%,1,<0.1%,33.0,--
2024-12-01,桃李无言,上映46天,30.5万,0.10万,<0.1%,1,<0.1%,36.0,--
2024-12-01,孤军,,3209.1万,0.09万,<0.1%,1,<0.1%,38.0,--
2024-12-01,乡见未晚,上映80天,30.5万,0.07万,<0.1%,3,<0.1%,10.3,6.4%
2024-12-01,逆行人生,,3.59亿,0.06万,<0.1%,3,<0.1%,5.7,5.3%
2024-12-01,“上海少女”的三十年,上映24天,7.2万,0.04万,<0.1%,3,<0.1%,3.7,8.9%
2024-12-01,新大头儿子和小头爸爸6：迷你大冒险,上映62天,2821.1万,0.03万,<0.1%,25,<0.1%,0.5,0.5%
2024-12-01,老枪,上映31天,560.6万,0.02万,<0.1%,21,<0.1%,0.2,0.3%
2024-12-01,海洋奇缘,,2.26亿,0.02万,<0.1%,3,<0.1%,2.0,1.9%
2024-12-01,夹缝之间,上映24天,76.5万,0.02万,<0.1%,30,<0.1%,0.2,0.1%
2024-12-01,我要当老师,,1306.9万,0.01万,<0.1%,3,<0.1%,2.0,--
2024-12-01,西府游击队,上映12天,2.4万,0.01万,<0.1%,4,<0.1%,1.3,0.8%
2024-12-01,阿莫阿依,,1335.2万,0.01万,<0.1%,1,<0.1%,6.0,--
2024-12-01,爆款好人,上映62天,2714.2万,0.00万,<0.1%,8,<0.1%,0.3,0.4%
2024-12-01,江南：在爱开始的地方等你,上映78天,353.4万,0.00万,<0.1%,20,<0.1%,0.1,0.1%
2024-12-01,光之子,上映43天,25.2万,0.00万,<0.1%,1,<0.1%,1.0,1.2%
2024-12-01,变形金刚：起源,上映66天,1.52亿,0.00万,<0.1%,13,<0.1%,<0.1,1.3%
2024-12-01,猎毒行动：终极对决,上映17天,6232,0.00万,<0.1%,3,<0.1%,0.3,--
2024-12-01,潜艇总动员：寻龙,,3228.7万,0.00万,<0.1%,4,<0.1%,0.3,0.6%
2024-12-01,你是我的冠军,上映12天,5875,0.00万,<0.1%,1,<0.1%,1.0,--
2024-12-01,忠爱无言2,,87.5万,0.00万,<0.1%,1,<0.1%,1.0,--
2024-12-01,伟大征程,上映32天,56.1万,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,潜艇总动员：地心游记,,2527.0万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,绑架游戏,上映51天,1615.7万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,探探猫人鱼公主,,564.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,潜艇总动员：环游地球80天,,5261.5万,0万,<0.1%,11,<0.1%,0.0,--
2024-12-01,一江清水,上映30天,19.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,巧虎奇幻舞台历险记,,648.4万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,志愿军：雄兵出击,,8.68亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,危机航线,上映63天,3.00亿,0万,<0.1%,5,<0.1%,0.0,0.8%
2024-12-01,太空熊猫英雄归来,,2101.7万,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,百星酒店,,5826.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,森林飞侠,上映78天,40.4万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,时光记忆,上映72天,6896,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,魔法精灵,,631.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,功夫王之萌虎上山,,522.6万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,超级飞侠：乐迪加速,,7075.7万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,我们的岁月,,1022.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,恐龙飞车,,115.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,汪汪队立大功大电影2：超能大冒险,,1.38亿,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,消失的她,,35.23亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,流浪地球2,,40.43亿,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,冰雪奇缘2,,8.60亿,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,猪猪侠大电影·海洋日记,,2939.8万,0万,<0.1%,6,<0.1%,0.0,--
2024-12-01,新猪猪侠大电影·超级赛车,,5370.5万,0万,<0.1%,13,<0.1%,0.0,--
2024-12-01,从21世纪安全撤离,,1.12亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,银河宝贝,,107.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,龙神之子,,200.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,七十七天,,1.03亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,解密,,3.34亿,0万,<0.1%,8,<0.1%,0.0,--
2024-12-01,信者,,365.4万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,疯狂大营救,,90.6万,0万,<0.1%,4,<0.1%,0.0,--
2024-12-01,魔法坏女巫,点映,,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,哥斯拉大战金刚,,12.32亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,大侦探皮卡丘,,6.40亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,昆岗的号角,上映4天,9786,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,熊出没·伴我“熊芯”,,14.95亿,0万,<0.1%,8,<0.1%,0.0,--
2024-12-01,清道夫,上映31天,8.3万,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,王牌二哈,,311.5万,0万,<0.1%,4,<0.1%,0.0,--
2024-12-01,火凤重天,展映,72.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,百变马丁：怪兽大作战,,817.0万,0万,<0.1%,4,<0.1%,0.0,--
2024-12-01,异形：夺命舰,,7.86亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,功夫熊猫3,,10.02亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,疯狂小世界,,257.0万,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,相爱相亲,,1832.2万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,消失的子弹,,1.60亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,开心超人之英雄的心,,1657.0万,0万,<0.1%,15,<0.1%,0.0,--
2024-12-01,阿里巴巴与神灯,,2223.5万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,大场面,上映78天,1245.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,我是霸王龙,,3542.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,青蛙王子历险记,,1121.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,我，就是风!,,1222.7万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,刺猬索尼克,,1994.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,熊出没之熊心归来,,2.87亿,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,我是哪吒2之英雄归来,,1775.5万,0万,<0.1%,6,<0.1%,0.0,--
2024-12-01,神偷奶爸4,,4.23亿,0万,<0.1%,6,<0.1%,0.0,--
2024-12-01,太空熊猫英雄诞生,,524.2万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,中国机长,,29.13亿,0万,<0.1%,25,<0.1%,0.0,--
2024-12-01,超级幼儿园,,227.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,太空熊猫总动员,,424.0万,0万,<0.1%,4,<0.1%,0.0,--
2024-12-01,范蠡献西施（戏曲 粤剧）,上映45天,8.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,脐带,,170.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,绿林大冒险,,890.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,加菲猫2,,5673.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,新大头儿子和小头爸爸2一日成才,,9039.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,大圣降妖,上映78天,215.6万,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,加班惊魂,,455.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,草原大作战,,190.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,恐龙王,,2861.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,脑洞大开,上映86天,442.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,奇异世界历险记,,502.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,田园时代,上映51天,302.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,青蛙王子历险记2,,401.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,看不见的朋友,上映73天,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,笨鸟大冒险,,636.3万,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,疯狂丑小鸭,,2344.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,金龟子,,2782.2万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,封神第一部,,26.34亿,0万,<0.1%,9,<0.1%,0.0,--
2024-12-01,喜羊羊与灰太狼之守护,,9123.4万,0万,<0.1%,6,<0.1%,0.0,--
2024-12-01,魔法鼠乐园,,422.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,饮料超人,,100.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,疯狂元素城,,1.14亿,0万,<0.1%,4,<0.1%,0.0,--
2024-12-01,宇宙护卫队：风暴力量,,2013.2万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,侏罗纪世界2,,16.95亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,血战湘江,,7513.9万,0万,<0.1%,4,<0.1%,0.0,--
2024-12-01,魔幻奇缘之宝石公主,,813.9万,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,凯利和超级可乐,,56.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,加菲猫家族,,1.84亿,0万,<0.1%,3,<0.1%,0.0,--
2024-12-01,棉花糖和云朵妈妈1宝贝芯计划,,1290.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-01,我和我的祖国,,31.70亿,0万,<0.1%,8,<0.1%,0.0,--
2024-12-01,极地大反攻,,399.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,澳门风云,,5.24亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-01,皇后乐队蒙特利尔现场演唱会,点映,19.1万,0万,<0.1%,4,<0.1%,0.0,--
2024-12-01,一竞到底,上映31天,54.7万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-02,好东西,上映11天,4.06亿,1833.16万,50.3%,94583,26.5%,4.6,3.2%
2024-12-02,好运来,上映3天,2897.6万,428.44万,11.7%,47282,13.2%,2.4,2.2%
2024-12-02,因果报应,上映4天,2495.8万,247.58万,6.8%,27237,7.6%,2.4,2.3%
2024-12-02,胜券在握,上映18天,1.89亿,197.17万,5.4%,24957,7.0%,2.1,1.9%
2024-12-02,海洋奇缘2,上映4天,4883.2万,164.39万,4.5%,40102,11.2%,1.0,0.7%
2024-12-02,蜡笔小新：我们的恐龙日记,上映10天,1.01亿,130.61万,3.5%,25110,7.0%,1.4,1.3%
2024-12-02,不想和你有遗憾,上映3天,1308.1万,129.69万,3.5%,26975,7.5%,1.3,1.2%
2024-12-02,哈利·波特与死亡圣器（下）,,4.20亿,120.25万,3.3%,10981,3.0%,2.6,1.5%
2024-12-02,鸳鸯楼·惊魂,上映33天,1.12亿,86.62万,2.3%,14306,4.0%,1.8,1.9%
2024-12-02,角斗士2,上映11天,3559.0万,59.41万,1.6%,6451,1.8%,2.1,1.7%
2024-12-02,毒液：最后一舞,上映41天,6.75亿,44.41万,1.2%,7638,2.1%,1.4,1.2%
2024-12-02,焚城,上映32天,2.57亿,25.54万,0.7%,2472,0.6%,2.5,2.4%
2024-12-02,里斯本丸沉没,上映88天,4699.1万,18.32万,0.5%,151,<0.1%,31.5,31.6%
2024-12-02,风流一代,上映11天,596.9万,18.08万,0.4%,1782,0.5%,2.6,2.8%
2024-12-02,哈利·波特与死亡圣器（上),,1.42亿,14.56万,0.4%,1472,0.4%,2.5,1.8%
2024-12-02,陌路无期,上映4天,119.6万,12.51万,0.3%,335,<0.1%,7.9,9.4%
2024-12-02,噬魂岛,上映4天,92.4万,12.01万,0.3%,3007,0.8%,1.3,1.6%
2024-12-02,志愿军：存亡之战,上映64天,12.02亿,11.40万,0.3%,1153,0.3%,2.5,2.7%
2024-12-02,热血燃烧,上映3天,107.4万,10.47万,0.2%,6689,1.8%,0.4,0.4%
2024-12-02,如父如子,点映,49.7万,10.37万,0.2%,1285,0.3%,2.1,2.0%
2024-12-02,大突围,上映4天,259.8万,9.69万,0.2%,4046,1.1%,0.6,0.6%
2024-12-02,与你相遇的日子,上映67天,989.0万,5.97万,0.1%,26,<0.1%,49.2,56.1%
2024-12-02,海上钢琴师,,1.51亿,3.65万,0.1%,535,0.1%,1.7,2.0%
2024-12-02,完美的日子,上映18天,226.2万,3.48万,<0.1%,165,<0.1%,4.4,4.7%
2024-12-02,戏,上映4天,39.0万,3.40万,<0.1%,19,<0.1%,46.1,7.8%
2024-12-02,哈利·波特与混血王子,,1.82亿,2.49万,<0.1%,301,<0.1%,2.1,2.1%
2024-12-02,我谈的那场恋爱,上映18天,647.9万,2.21万,<0.1%,412,0.1%,1.5,1.6%
2024-12-02,云上的云,上映46天,1117.3万,2.12万,<0.1%,8,<0.1%,106.4,46.4%
2024-12-02,门前宝地,上映74天,230.5万,1.75万,<0.1%,5,<0.1%,95.4,--
2024-12-02,蓦然回首,上映38天,5349.3万,1.60万,<0.1%,407,0.1%,1.1,1.0%
2024-12-02,金钱堡垒,上映11天,306.4万,1.37万,<0.1%,969,0.2%,0.4,0.4%
2024-12-02,火影忍者剧场版：忍者之路,上映24天,3072.5万,1.27万,<0.1%,620,0.1%,0.6,0.6%
2024-12-02,那个不为人知的故事,上映24天,1.12亿,1.24万,<0.1%,1158,0.3%,0.3,0.3%
2024-12-02,哈利·波特与凤凰社,,1.73亿,1.21万,<0.1%,170,<0.1%,1.9,1.7%
2024-12-02,密室逃脱,上映46天,438.4万,1.17万,<0.1%,30,<0.1%,10.4,0.8%
2024-12-02,光之子,上映44天,26.3万,1.11万,<0.1%,4,<0.1%,92.5,47.2%
2024-12-02,音乐课,上映49天,34.6万,1.00万,<0.1%,3,<0.1%,115.3,19.9%
2024-12-02,这个杀手不太冷,上映32天,1724.2万,0.94万,<0.1%,146,<0.1%,1.8,1.9%
2024-12-02,只此青绿,上映63天,5171.8万,0.94万,<0.1%,108,<0.1%,1.9,2.0%
2024-12-02,美人鱼的夏天,上映11天,25.4万,0.93万,<0.1%,171,<0.1%,1.7,2.2%
2024-12-02,哈利·波特与阿兹卡班的囚徒,,8174.6万,0.66万,<0.1%,86,<0.1%,1.9,1.8%
2024-12-02,哈利·波特与火焰杯,,1.29亿,0.66万,<0.1%,81,<0.1%,2.0,2.0%
2024-12-02,红色一号：冬日行动,上映25天,2139.4万,0.60万,<0.1%,222,<0.1%,0.7,0.7%
2024-12-02,家园梦想,,731.2万,0.59万,<0.1%,291,<0.1%,1.0,0.6%
2024-12-02,哈利·波特与魔法石,,3.24亿,0.56万,<0.1%,80,<0.1%,1.7,1.6%
2024-12-02,刮大风,上映5天,12.7万,0.53万,<0.1%,87,<0.1%,1.7,2.6%
2024-12-02,富贵东西,,354.6万,0.53万,<0.1%,6,<0.1%,35.3,--
2024-12-02,女人世界,上映28天,160.6万,0.47万,<0.1%,121,<0.1%,1.0,0.9%
2024-12-02,熊猫计划,上映63天,3.07亿,0.43万,<0.1%,338,<0.1%,0.4,0.4%
2024-12-02,乔妍的心事,上映38天,1.51亿,0.37万,<0.1%,224,<0.1%,0.5,0.5%
2024-12-02,最后的里程,上映24天,686.0万,0.31万,<0.1%,105,<0.1%,0.8,1.0%
2024-12-02,古宅谜案,上映18天,97.9万,0.30万,<0.1%,179,<0.1%,0.5,0.5%
2024-12-02,哈利·波特与密室,,9719.0万,0.29万,<0.1%,67,<0.1%,1.2,1.2%
2024-12-02,海绵宝宝：拯救比奇堡,上映46天,3206.8万,0.27万,<0.1%,238,<0.1%,0.4,0.2%
2024-12-02,单声,,188.1万,0.27万,<0.1%,2,<0.1%,53.5,--
2024-12-02,盛极一时的爱情,点映,1.8万,0.26万,<0.1%,1,<0.1%,70.0,56.5%
2024-12-02,一生交给党,,341.0万,0.23万,<0.1%,1,<0.1%,52.0,--
2024-12-02,伟大征程,上映33天,56.3万,0.21万,<0.1%,9,<0.1%,4.9,2.2%
2024-12-02,生死搏斗,重映3天,6989,0.16万,<0.1%,17,<0.1%,3.2,4.1%
2024-12-02,出走的决心,上映79天,1.24亿,0.16万,<0.1%,43,<0.1%,1.1,1.3%
2024-12-02,戴假发的人,上映17天,419.9万,0.15万,<0.1%,178,<0.1%,0.2,0.2%
2024-12-02,踢出个未来,上映66天,136.5万,0.15万,<0.1%,1,<0.1%,50.0,15.2%
2024-12-02,绝地重生,,1117.2万,0.13万,<0.1%,1,<0.1%,45.0,44.5%
2024-12-02,凤鸣飞天,上映34天,18.7万,0.12万,<0.1%,8,<0.1%,5.4,3.4%
2024-12-02,康熙与路易十四,,228.7万,0.12万,<0.1%,2,<0.1%,15.0,7.0%
2024-12-02,小丑2：双重妄想,上映48天,5408.1万,0.09万,<0.1%,26,<0.1%,0.8,0.8%
2024-12-02,夏日心灵,上映68天,21.7万,0.08万,<0.1%,3,<0.1%,7.7,--
2024-12-02,749局,上映63天,3.75亿,0.07万,<0.1%,43,<0.1%,0.6,0.5%
2024-12-02,唤醒者,,522.8万,0.07万,<0.1%,1,<0.1%,29.0,--
2024-12-02,我要当老师,,1307.0万,0.06万,<0.1%,1,<0.1%,20.0,--
2024-12-02,浴火之路,上映63天,4.61亿,0.05万,<0.1%,46,<0.1%,0.3,0.3%
2024-12-02,信仰无敌,,84.6万,0.05万,<0.1%,1,<0.1%,20.0,--
2024-12-02,夹缝之间,上映25天,76.5万,0.04万,<0.1%,43,<0.1%,0.3,0.3%
2024-12-02,荒野机器人,上映74天,5183.5万,0.03万,<0.1%,31,<0.1%,0.3,0.3%
2024-12-02,逆行人生,,3.59亿,0.03万,<0.1%,9,<0.1%,0.9,2.6%
2024-12-02,老枪,上映32天,560.6万,0.02万,<0.1%,23,<0.1%,0.4,0.1%
2024-12-02,爱你很久很久,上映32天,2001.2万,0.02万,<0.1%,58,<0.1%,0.1,0.1%
2024-12-02,幸福的模样,,38.5万,0.02万,<0.1%,1,<0.1%,6.0,--
2024-12-02,西府游击队,上映13天,2.4万,0.01万,<0.1%,2,<0.1%,2.0,--
2024-12-02,我的船长老师,上映11天,5.5万,0.01万,<0.1%,13,<0.1%,0.3,0.1%
2024-12-02,深城树下,,6.7万,0.00万,<0.1%,41,<0.1%,<0.1,0.0%
2024-12-02,“上海少女”的三十年,上映25天,7.2万,0.00万,<0.1%,2,<0.1%,1.0,2.0%
2024-12-02,你是我的冠军,上映13天,5953,0.00万,<0.1%,5,<0.1%,0.6,0.6%
2024-12-02,天龙押运,点映,60,0.00万,<0.1%,1,<0.1%,2.0,--
2024-12-02,江南：在爱开始的地方等你,上映79天,353.4万,0.00万,<0.1%,20,<0.1%,0.2,0.2%
2024-12-02,奇妙萌可大电影,上映79天,1110.7万,0.00万,<0.1%,20,<0.1%,0.1,0.1%
2024-12-02,忠爱无言2,,87.5万,0.00万,<0.1%,1,<0.1%,1.0,--
2024-12-02,消失的子弹,,1.60亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,走走停停,,1.02亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,长空之王,,8.50亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,大场面,上映79天,1245.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,危机航线,上映64天,3.00亿,0万,<0.1%,4,<0.1%,0.0,--
2024-12-02,陌上花开,上映39天,11.3万,0万,<0.1%,3,<0.1%,0.0,--
2024-12-02,冲撞,上映39天,8.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,百星酒店,,5826.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,时光记忆,上映73天,6896,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,新龙门客栈（舞台纪录电影·越剧）,上映95天,611.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,工会主席,展映,,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,中国机长,,29.13亿,0万,<0.1%,2,<0.1%,0.0,--
2024-12-02,超级幼儿园,,227.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,我们的岁月,,1022.3万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,范蠡献西施（戏曲 粤剧）,上映46天,8.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,汪汪队立大功大电影2：超能大冒险,,1.38亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,消失的她,,35.23亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,白蛇：浮生,,4.25亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,流浪地球2,,40.43亿,0万,<0.1%,2,<0.1%,0.0,--
2024-12-02,从21世纪安全撤离,,1.12亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,中国合伙人,,5.40亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,爆款好人,上映63天,2714.2万,0万,<0.1%,5,<0.1%,0.0,--
2024-12-02,草原大作战,,190.6万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,禹城秘事,上映4天,12.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,猎毒行动：终极对决,上映18天,6232,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,解密,,3.34亿,0万,<0.1%,8,<0.1%,0.0,--
2024-12-02,海洋奇缘,,2.26亿,0万,<0.1%,2,<0.1%,0.0,--
2024-12-02,申纪兰,展映,5.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,看不见的朋友,上映74天,72.9万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,疯狂丑小鸭,,2344.1万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,单单,上映22天,6.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,山河故人,,3236.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,昆岗的号角,上映5天,9786,0万,<0.1%,9,<0.1%,0.0,--
2024-12-02,乡见未晚,上映81天,30.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,站直啰，别趴下,,1.9万,0万,<0.1%,1,<0.1%,0.0,30.0%
2024-12-02,你是我的英雄,,1130.8万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-02,泪光中的妈妈,,139.5万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,魔幻奇缘之宝石公主,,813.9万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-02,八角笼中,,22.07亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,超级的我,,1225.5万,0万,<0.1%,8,<0.1%,0.0,--
2024-12-02,新大头儿子和小头爸爸6：迷你大冒险,上映63天,2821.1万,0万,<0.1%,2,<0.1%,0.0,--
2024-12-02,加菲猫家族,,1.84亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,悬崖之上,,11.91亿,0万,<0.1%,2,<0.1%,0.0,--
2024-12-02,堡垒,,282.0万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,望道,,8203.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,澳门风云,,5.24亿,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,致敬英雄,,368.2万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-02,猴脸,上映97天,2.8万,0万,<0.1%,1,<0.1%,0.0,--
2024-12-03,好东西,上映12天,4.23亿,1649.69万,49.1%,95764,27.0%,4.1,2.8%
2024-12-03,好运来,上映4天,3291.2万,393.58万,11.7%,48991,13.8%,2.2,1.9%
2024-12-03,因果报应,上映5天,2805.2万,309.42万,9.2%,27991,7.9%,2.9,2.7%
2024-12-03,胜券在握,上映19天,1.91亿,179.37万,5.3%,25371,7.1%,1.9,1.7%
2024-12-03,海洋奇缘2,上映5天,5017.6万,134.41万,4.0%,35780,10.1%,0.9,0.7%
2024-12-03,蜡笔小新：我们的恐龙日记,上映11天,1.02亿,104.79万,3.1%,23757,6.7%,1.2,1.1%
2024-12-03,不想和你有遗憾,上映4天,1406.5万,98.44万,2.9%,25693,7.2%,1.0,1.0%
2024-12-03,哈利·波特与死亡圣器（下）,,4.21亿,94.44万,2.8%,10555,2.9%,2.1,1.2%
